5000,93.1,1,90,ZERO-B
516.664,14,0,90,SAG T1
5000,99.6,1,90,FA (color)
5000,93.1,1,90,FA (color)
5000,99.6,1,90,FA
5000,93.1,1,90,FA
5000,99.6,1,90,EXP
5000,93.1,1,90,EXP
5000,99.6,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99.6,1,90,DIFFUSION B1000
6000,101.424,12,90,AX T2 FSE
416.664,14,0,90,AX T1
10002,120.4,0,90,AX FLAIR
5000,99.6,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,106.8,1,90,ZERO-B
5000,100,1,90,ZERO-B
,,,,Screen Save
600,14,0,90,SAG T1
5000,106.8,1,90,FA (color)
5000,100,1,90,FA (color)
5000,106.8,1,90,FA
5000,100,1,90,FA
5000,106.8,1,90,EXP
5000,100,1,90,EXP
5000,106.8,1,90,DWI
5000,100,1,90,DWI
5000,100,1,90,DIFFUSION B700
5000,106.8,1,90,DIFFUSION B1000
6150,103.032,12,90,AX T2 FSE
400,14,0,90,AX T1
10002,130.272,0,90,AX FLAIR
5000,106.8,1,90,ADC
5000,100,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,94.9,1,90,ZERO-B
450,12.648,2,90,SAG T1
5000,94.9,1,90,FA (color)
5000,94.9,1,90,FA
5000,94.9,1,90,EXP
5000,20,2,40,EPI SUSCEPTIBILITY
5000,94.9,1,90,DWI
5000,94.9,1,90,DIFFUSION
150,1.404,1,70,Calibration
4250,96.84,12,90,AX T2 FSE
10002,126.504,1,90,AX FLAIR
5000,94.9,1,90,ADC
32,8,1,25,3D SPGR CORONAL
5000,93.1,1,90,ZERO-B
366.664,14,0,90,SAG T1
32,10,0,60,PJN
32,10,0,60,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
32,10,0,60,PJN
32,10,0,60,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
36,6.4,0,25,PJN
32,10,0,60,O-2DTOF
5000,93.1,1,90,FA (color)
5000,93.1,1,90,FA
5000,93.1,1,90,EXP
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
6000,102.48,12,90,Axial FSE T2
10002,125.712,0,90,axial flair
450,14,0,90,Axial  T1
5000,93.1,1,90,ADC
36,6.4,0,25,3DTOF (CHECK RAMP PULSE)
32,8,0,25,3D SPGR CORONAL
117,1.7,0,30,3 PLANE LOC NECK
5000,106,1,90,ZERO-B
5000,99.3,1,90,ZERO-B
650,14,0,90,SAG T1
5000,106,1,90,FA (color)
5000,99.3,1,90,FA (color)
5000,106,1,90,FA
5000,99.3,1,90,FA
5000,106,1,90,EXP
5000,99.3,1,90,EXP
5000,106,1,90,DWI
5000,99.3,1,90,DWI
5000,99.3,1,90,DIFFUSION B700
5000,106,1,90,DIFFUSION B1000
4000,99.696,12,90,AX T2 FSE
466.664,14,0,90,AX T1
10002,120.52,0,90,AX FLAIR
5000,106,1,90,ADC
5000,99.3,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,100.7,1,90,ZERO-B
5000,95.9,1,90,ZERO-B
616.664,14,0,90,SAG T1
5000,100.7,1,90,FA (color)
5000,95.9,1,90,FA (color)
5000,100.7,1,90,FA
5000,95.9,1,90,FA
5000,100.7,1,90,EXP
5000,95.9,1,90,EXP
5000,100.7,1,90,DWI
5000,95.9,1,90,DWI
5000,95.9,1,90,DIFFUSION B700
5000,100.7,1,90,DIFFUSION B1000
10002,131.284,0,90,CORONAL flair
6000,101.664,12,90,COR FSE T2(GENERALIZED-SEIZUR
5800,97.008,12,90,AX T2 FSE
10002,126.588,0,90,AX FLAIR
5000,100.7,1,90,ADC
5000,95.9,1,90,ADC
32,8,0,25,3D SPGR CORONAL
6500,103.4,1,90,ZERO-B
600,12.712,2,90,SAG T1
12000,31.7,1,90,O-SUSCEPTIBILITY EPI
5.536,1.692,1,30,Localizer
6500,103.4,1,90,FA (color)
6500,103.4,1,90,FA
6500,103.4,1,90,EXP
6500,103.4,1,90,DWI
150,1.372,1,70,Calibration Scan
6383.34,111.52,12,90,AX T2
10002,128.984,1,90,AX FLAIR
6500,103.4,1,90,Ax DIFF Pedi
6500,103.4,1,90,ADC
5000,99,1,90,ZERO-B
400,8,0,90,t1 sag
5000,99,1,90,FA (color)
5000,99,1,90,FA
5000,99,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION
6000,93.12,12,90,Axial FSE T2
10002,120.2,0,90,axial flair
5000,99,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
650,14,0,90,SAG T1
5000,99,1,90,FA (color)
5000,93.1,1,90,FA (color)
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
4000,108.24,12,90,AX T2
10002,122.724,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,106,1,90,ZERO-B
5000,99.4,1,90,ZERO-B
650,14,0,90,SAG T1
5000,106,1,90,FA (color)
5000,99.4,1,90,FA (color)
5000,106,1,90,FA
5000,99.4,1,90,FA
5000,106,1,90,EXP
5000,99.4,1,90,EXP
5000,106,1,90,DWI
5000,99.4,1,90,DWI
5000,99.4,1,90,DIFFUSION B700
5000,106,1,90,DIFFUSION B1000
6200,104.28,12,90,AX T2 FSE
500,14,0,90,AX T1
10002,128.352,0,90,AX FLAIR
5000,106,1,90,ADC
5000,99.4,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
366.664,14,0,90,SAG T1
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
4000,103.12,12,90,coronal fse T2
4000,108.576,12,90,AX T2
466.664,14,0,90,AX T1
10002,120.764,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
18,3,0,35,3D SPGR CORONAL
400,8,0,90,t1 sag
5000,99,1,90,DIFFUSION
4516.66,104.68,12,90,coronal fse T2
6100,99.52,12,90,Axial FSE T2
10002,123.308,0,90,axial flair
566.664,14,0,90,AX T1
32,8,0,25,3D SPGR CORONAL
5000,102.2,1,90,ZERO-B
500,14,1,90,SAG T1
5000,102.2,1,90,FA (color)
5000,102.2,1,90,FA
5000,102.2,1,90,EXP
5000,20,2,40,EPI SUSCEPTIBILITY
5000,102.2,1,90,DWI
5000,102.2,1,90,DIFFUSION
150,1.404,1,70,Calibration
150,1.404,1,70,Calibration
4500,103.54,12,90,AX T2 FSE
10002,127.932,1,90,AX FLAIR
5000,102.2,1,90,ADC
32,8,1,25,3D SPGR CORONAL
400,9,0,90,t1 sag
5000,103.6,1,90,DWI
5000,97.2,1,90,DWI
5000,97.2,1,90,DIFFUSION B700
5000,103.6,1,90,DIFFUSION B1000
4000,100.44,12,90,coronal fse T2
6000,103.584,12,90,Axial FSE T2
10002,121.916,0,90,axial flair
450,14,0,90,Axial  T1
5000,103.6,1,90,ADC
5000,97.2,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,93.1,1,90,ZERO-B
5000,99,1,90,ZERO-B
500,14,0,90,SAG T1
5000,93.1,1,90,FA
5000,99,1,90,FA
5000,93.1,1,90,EXP
5000,99,1,90,EXP
5000,93.1,1,90,DWI
5000,99,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
4000,92.92,12,90,coronal fse T2
6016.66,107.904,12,90,AX T2
400,14,0,90,AX T1
400,14,0,90,AX T1
10002,122.724,0,90,AX FLAIR
5000,93.1,1,90,ADC
5000,99,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
,,,,Screen Save
516.664,14,0,90,SAG T1
1500,144,0,90,MRS PARIETAL GRAY
1500,144,0,90,MRS CENTRUM WHITE MATTER
1500,144,0,90,MRS BASAL GANGLIA
5000,99,1,90,FA
5000,99,1,90,EXP
5000,99,1,90,DWI
5000,99,1,90,DIFFUSION
6416.66,108.528,12,90,AX T2
10002,130.088,0,90,AX FLAIR
5000,99,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
450,9,0,90,t1 sag
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION 700 B VALUE
5000,99,1,90,DIFFUSION
4450,102.44,12,90,coronal fse T2
4000,93.12,12,90,Axial FSE T2
10002,120.5,0,90,axial flair
400,14,0,90,AX T1
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,100.7,1,90,ZERO-B
5000,95.9,1,90,ZERO-B
400,14,0,90,SAG T1
5000,95.9,1,90,FA (color)
5000,100.7,1,90,FA (color)
5000,95.9,1,90,FA
5000,100.7,1,90,FA
5000,100.7,1,90,EXP
5000,95.9,1,90,EXP
5000,100.7,1,90,DWI
5000,95.9,1,90,DWI
5000,95.9,1,90,DIFFUSION B700
5000,100.7,1,90,DIFFUSION B1000
6000,99.288,12,90,AX T2 FSE
450,14,0,90,AX T1
10002,128.1,0,90,AX FLAIR
5000,95.9,1,90,ADC
5000,100.7,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
400,8,0,90,t1 sag
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION
6366.66,100.44,12,90,coronal fse T2
6000,111.024,12,90,Axial FSE T2
10002,120.2,0,90,axial flair
400,14,0,90,Axial  T1
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
566.664,14,0,90,SAG T1
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
5000,96.8,12,90,coronal fse T2
6416.66,96.8,12,90,AX T2
500,14,0,90,AX T1
10002,130.824,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
6500,105.9,1,90,ZERO-B
400,10,1,90,Sag T1
5.536,1.692,1,30,Localizer
6500,105.9,1,90,FA (color)
6500,105.9,1,90,FA
6500,105.9,1,90,EXP
6500,105.9,1,90,DWI
150,1.372,1,70,Calibration Scan
6150,111.024,12,90,Ax T2
10002,125.672,1,90,Ax FLAIR
6500,105.9,1,90,Ax DIFF Pedi
6.768,2.5,1,65,Ax 3D FIESTA Hi Res
6500,105.9,1,90,ADC
416.664,9,0,90,t1 sag
5000,99,1,90,Exponential attenuation
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
6000,93.12,12,90,Axial FSE T2
10002,120.5,0,90,axial flair
500,14,0,90,SAG T1
400,14,0,90,SAG T1
5000,93.1,1,90,Exponential attenuation
5000,99,1,90,Exponential attenuation
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,99,1,90,DWI B=1000
5000,99,1,90,DWI B=1000
5000,99,1,90,DWI B=1000
5000,99,1,90,DWI B=1000
4000,97.52,12,90,coronal fse T2
6016.66,94.4,12,90,AX T2
566.664,8,0,90,AX T1
10002,128.1,0,90,AX FLAIR
32,8,0,25,3D SPGR CORONAL
6500,111,1,90,ZERO-B
550,12.928,2,90,SAG T1
6.546,2.272,1,65,O-Ax FIESTA
6500,111,1,90,FA (color)
6500,111,1,90,FA
6500,111,1,90,EXP
6500,111,1,90,DWI
150,1.372,1,70,Calibration Scan
6766.67,112.064,12,90,AX T2
10002,130.824,1,90,AX FLAIR
6500,111,1,90,Ax DIFF Pedi
6500,111,1,90,ADC
500,14,0,90,SAG T1
5000,93.1,1,90,Exponential attenuation
5000,99,1,90,Exponential attenuation
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,93.1,1,90,DWI B=700
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
4000,96.92,12,90,coronal fse T2
5300,93.96,12,90,AX T2
566.664,14,0,90,AX T1
10002,122.64,0,90,AX FLAIR
32,8,0,25,3D SPGR CORONAL
6500,105,1,90,ZERO-B
600,12.728,2,90,SAG T1
12000,33.1,1,90,O-SUSCEPTIBILITY EPI
6500,105,1,90,FA (color)
6500,105,1,90,FA
6500,105,1,90,EXP
6500,105,1,90,DWI
150,1.372,1,70,Calibration Scan
6016.67,111.488,12,90,AX T2
8002,128.708,1,90,AX FLAIR
6500,105,1,90,Ax DIFF Pedi
6500,105,1,90,ADC
550,14,0,90,t1 sag
5000,99,1,90,Exponential attenuation
5000,93.1,1,90,Exponential attenuation
5000,93.1,1,90,DIFFUSION B700
5000,93.1,1,90,DIFFUSION B700
5000,93.1,1,90,DIFFUSION B700
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
5000,99,1,90,DIFFUSION B1000
5000,99,1,90,DIFFUSION B1000
5000,99,1,90,DIFFUSION B1000
4000,96.84,12,90,coronal fse T2
6016.66,97.52,12,90,Axial FSE T2
10002,126.9,0,90,axial flair
400,14,0,90,AX T1
18,3,0,35,3D SPGR COR
550,14,0,90,t1 sag
466.664,18,0,90,Sagittal T1 post gd F/S
5000,99,1,90,Exponential attenuation
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
400,20,0,90,COR T1 POST F/S
450,20,0,90,COR T1
450,20,0,90,axial t1 post gd
10002,147.088,0,90,axial flair
5500,108.912,12,90,AX T2
400,8,0,90,t1 sag
5000,99,1,90,Exponential attenuation
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
5000,99,1,90,DIFFUSION
4450,97.52,12,90,coronal fse T2
5950,97.08,12,90,Axial FSE T2
10002,120.4,0,90,axial flair
150,1.532,0,70,ASSET Cal
6500,100.3,1,90,ZERO-B
566.668,12.736,2,90,SAG T1
25,3.3,1,20,PJN
25,3.3,1,20,PJN
25,3.3,1,20,PJN
25,3.3,1,20,PJN
25,3.3,1,20,PJN
25,3.3,1,20,PJN
6.656,2.212,1,45,PJN
6.656,2.212,1,45,PJN
12000,29.7,1,90,OPTIONAL-SUSCEPTIBILITY EPI
5.376,1.656,1,30,Neck Localizer
20,1.24,1,45,NECK 2DTOF LOCATOR
6.656,2.212,1,45,MIP
6500,100.3,1,90,FA (color)
6500,100.3,1,90,FA
6500,100.3,1,90,EXP
6500,100.3,1,90,DWI
6.552,2.212,1,45,Cor ceMRA MASK
6.656,2.212,1,45,Cor ceMRA INFUSION
150,1.372,1,70,Calibration Scan
5283.34,111.296,12,90,AX T2 - PHASE DIRECTION AP
5283.34,111.296,12,90,AX T2
10002,124.108,1,90,AX FLAIR
6500,100.3,1,90,Ax DIFF Pedi
6500,100.3,1,90,ADC
25,3.3,1,20,3DTOF (CHECK RAMP PULSE)
550,14,0,90,t1 sag
5000,89.9,1,90,Exponential attenuation
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
5000,94.96,12,90,coronal fse T2
6016.66,96,12,90,AX T2
750,14,0,90,AX T1
10002,120.792,0,90,AX FLAIR
32,8,0,25,3D SPGR CORONAL
566.664,14,0,90,SAG T1
5000,89.9,1,90,Exponential attenuation
5000,83.9,1,90,Exponential attenuation
5000,83.9,1,90,DWI B=700
5000,83.9,1,90,DWI B=700
5000,83.9,1,90,DWI B=700
5000,83.9,1,90,DWI B=700
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
5000,89.9,1,90,DWI B=1000
4250,97.44,12,90,coronal fse T2
4000,94.4,12,90,AX T2
500,14,0,90,AX T1
10002,120.764,0,90,AX FLAIR
10002,120.764,0,90,AX FLAIR
32,8,0,25,3D SPGR CORONAL
5000,100.4,1,90,ZERO-B
516.664,14,1,90,t1 sag
5000,100.4,1,90,FA (color)
5000,100.4,1,90,FA
5000,100.4,1,90,EXP
5000,20,2,40,EPI SUSCEPTIBILITY
5000,100.4,1,90,DWI
5000,100.4,1,90,DIFFUSION
150,1.404,1,70,Calibration
6500,102.64,12,90,Axial FSE T2
10002,123.768,1,90,axial flair
5000,100.4,1,90,ADC
32,8,1,25,3D SPGR CORONAL
5000,94.8,1,90,ZERO-B
5000,88.8,1,90,ZERO-B
450,8,1,90,t1 sag
800,25,1,20,O-Susceptiblity
5000,88.8,1,90,FA (color)
5000,88.8,1,90,FA
5000,94.8,1,90,EXP
5000,88.8,1,90,EXP
5000,94.8,1,90,DWI
5000,88.8,1,90,DWI
5000,88.8,1,90,DIFFUSION B700
5000,94.8,1,90,DIFFUSION B1000
6966.66,97.16,12,90,Axial FSE T2
10002,128.628,1,90,axial flair
416.664,14,1,90,Axial  T1
5000,94.8,1,90,ADC
5000,88.8,1,90,ADC
30,3,1,35,3D SPGR CORONAL
5000,93.1,1,90,ZERO-B
5000,99,1,90,ZERO-B
650,14,0,90,SAG T1
5000,93.1,1,90,FA (color)
5000,99,1,90,FA (color)
5000,93.1,1,90,FA
5000,99,1,90,FA
5000,93.1,1,90,EXP
5000,99,1,90,EXP
5000,93.1,1,90,DWI
5000,99,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
6000,108.352,12,90,AX T2 FSE
500,14,0,90,AX T1
10002,127.344,0,90,AX FLAIR
5000,93.1,1,90,ADC
5000,99,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,96.1,1,90,ZERO-B
550,12.968,2,90,SAG T1
5000,96.1,1,90,FA (color)
5000,96.1,1,90,FA
5000,96.1,1,90,EXP
5000,96.1,1,90,DWI
5000,96.1,1,90,DIFFUSION
150,1.404,1,70,Calibration
7416.66,97.6,12,90,AX T2 FSE
10002,128.1,1,90,AX FLAIR
5000,96.1,1,90,ADC
32,8,1,25,3D SPGR CORONAL
5000,89.9,1,90,Volume ratio Aniso.
5000,89.9,1,90,T2-weighted trace
400,8,0,90,t1 sag
5000,89.9,1,90,Isotropic image
5000,89.9,1,90,Fractional Aniso.
5000,89.9,1,90,Exponential attenuation
5000,89.9,1,90,DIFFUSION
5000,89.9,1,90,DIFFUSION
5000,89.9,1,90,DIFFUSION
5000,89.9,1,90,DIFFUSION
4000,96.8,12,90,coronal fse T2
4000,97.16,12,90,Axial FSE T2
8802,128.628,0,90,axial flair
600,14,0,90,AX T1
5000,89.9,1,90,Average DC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
550,14,0,90,SAG T1
5000,99,1,90,FA
5000,99,1,90,EXP
5000,99,1,90,DWI
5000,99,1,90,DIFFUSION B1000
3800,93.52,12,90,coronal fse T2
3900,108.576,12,90,AX T2
516.664,14,0,90,AX T1
10002,126.504,0,90,AX FLAIR
5000,99,1,90,ADC
32,8,0,25,3D SPGR CORONAL
6500,101.5,1,90,ZERO-B
12000,28.8,1,90,SUSCEPTIBILITY EPI
78.3,48.788,10,15,sag swan reformatt
22,6,1,20,Sag SPGR-post gadolinium
22,6,1,20,Sag SPGR
6500,101.5,1,90,FA (color)
6500,101.5,1,90,FA
6500,101.5,1,90,EXP
6500,101.5,1,90,DWI
78.3,48.788,10,15,cor swan reformatt
22,6,1,20,cor reformatt sag spgr pre gad
22,6,1,20,cor reformatt sag spgr post gad
150,1.372,1,70,Calibration Scan
22,6,1,20,axial reformatt spgr  post gad
22,6,1,20,axial reformatt sag spgr pre gad
7050,111.36,12,90,AX T2
450,14,1,90,Ax T1 Pre
550,20,1,90,Ax T1 Post
10002,124.992,1,90,AX FLAIR
6500,101.5,1,90,Ax DIFF Pedi
78.3,48.788,10,15,Ax 3D SWAN
6500,101.5,1,90,ADC
25,3.3,1,20,3DTOF (CHECK RAMP PULSE)
25,3.3,1,20,3D R. ANT.
25,3.3,1,20,3D POST VERT
25,3.3,1,20,3D POST HORIZ
25,3.3,1,20,3D L. ANT.
25,3.3,1,20,3D COW
25,3.3,1,20,3D ANT CIRC
6500,98.6,1,90,ZERO-B
600,12.72,2,90,SAG T1
600,12.704,2,90,SAG T1
6000,25,2,40,O-SUSCEPTIBILITY EPI
6500,98.6,1,90,FA (color)
6500,98.6,1,90,FA
6500,98.6,1,90,EXP
6500,98.6,1,90,DWI
150,1.372,1,70,Calibration Scan
6383.34,111.648,12,90,AX T2
10002,124.908,1,90,AX FLAIR
6500,98.6,1,90,Ax DIFF Pedi
6500,98.6,1,90,ADC
500,14,0,90,t1 sag REPEAT
500,14,0,90,t1 sag
5000,83.4,1,90,Exponential attenuation
5000,83.4,1,90,DIFFUSION ASSET
5000,83.4,1,90,DIFFUSION ASSET
5000,83.4,1,90,DIFFUSION ASSET
5000,83.4,1,90,DIFFUSION ASSET
5700,97.12,12,90,Axial FSE T2
10002,122.64,0,90,axial flair
150,1.532,0,70,ASSET Cal
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
450,9,0,90,SAG T1
5000,99,1,90,FA (color)
5000,93.1,1,90,FA (color)
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
6000,101.76,12,90,AX T2 FSE
400,14,0,90,AX T1
10002,126.9,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
616.664,14,0,90,SAG T1
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
467,25,0,20,O-Susceptiblity
6000,100.944,12,90,O-COR FSE T2(GENERALIZED-SEIZ
36,6.3,0,25,O-3DTOF (CHECK RAMP PULSE)
5000,99,1,90,FA (color)
5000,93.1,1,90,FA (color)
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
6000,99.176,12,90,AX T2 FSE
450,14,0,90,AX T1
10002,128.1,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,106.6,1,90,ZERO-B
12000,31.9,1,90,SUSCEPTIBILITY EPI
400,10,1,90,Sag T1
32,9.7,1,60,PJN
32,9.7,1,60,PJN
25,3.5,1,20,PJN
25,3.5,1,20,PJN
25,3.5,1,20,PJN
25,3.5,1,20,PJN
25,3.5,1,20,PJN
25,3.5,1,20,PJN
32,9.7,1,60,O-2DTOF
5.376,1.656,1,30,Neck Localizer
5.376,1.656,1,30,Neck Localizer
20,1.32,1,45,NECK 2DTOF LOCATOR
32,9.7,1,60,MIP
5.536,1.692,1,30,Localizer
5000,106.6,1,90,FA (color)
5000,106.6,1,90,FA
5000,106.6,1,90,EXP
5000,106.6,1,90,DWI
150,1.388,1,70,Calibration Scan
7150,112.608,12,90,AX T2
10002,127.008,1,90,AX FLAIR
5000,106.6,1,90,Ax DIFF
6.73,2.488,1,65,Ax 3D FIESTA Hi Res
5000,106.6,1,90,ADC
25,3.5,1,20,3DTOF (CHECK RAMP PULSE)
5000,99,1,90,ZERO-B
5000,93.1,1,90,ZERO-B
616.664,14,0,90,SAG T1
517,25,0,20,O-SUSCEPTIBILITY(optional)
5000,99,1,90,FA (color)
5000,93.1,1,90,FA (color)
5000,99,1,90,FA
5000,93.1,1,90,FA
5000,99,1,90,EXP
5000,93.1,1,90,EXP
5000,99,1,90,DWI
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
6350,99.288,12,90,AX T2 FSE
500,14,0,90,AX T1
10002,127.848,0,90,AX FLAIR
5000,99,1,90,ADC
5000,93.1,1,90,ADC
32,8,0,25,3D SPGR CORONAL
5000,93.1,1,90,ZERO-B
400,8,0,90,t1 sag
5000,93.1,1,90,FA (color)
5000,93.1,1,90,FA
5000,93.1,1,90,EXP
5000,93.1,1,90,DWI
5000,93.1,1,90,DIFFUSION B700
5000,99,1,90,DIFFUSION B1000
5700,93.12,12,90,Axial FSE T2
10002,120.5,0,90,axial flair
400,14,0,90,Axial  T1
5000,93.1,1,90,ADC
30,3,0,35,3D SPGR CORONAL
566.668,12.752,2,90,SAG T1
6500,110.9,1,90,Fractional Aniso.
150,1.372,1,70,Calibration Scan
4266.67,111.968,12,90,AX T2
10002,131.008,1,90,AX FLAIR
6500,110.9,1,90,Ax DIFF Pedi
6500,110.9,1,90,Average DC
5000,104,1,90,ZERO-B
700,12.648,2,90,SAG T1
5000,104,1,90,FA (color)
5000,104,1,90,FA
5000,104,1,90,EXP
5000,20,2,40,EPI SUSCEPTIBILITY
5000,104,1,90,DWI
5000,104,1,90,DIFFUSION
150,1.484,1,70,Calibration
4450,103.36,12,90,Axial FSE T2
10002,122.904,1,90,axial flair
5000,104,1,90,ADC
30,3,1,35,3D SPGR CORONAL
5000,99,1,90,ZERO-B
500,14,0,90,t1 sag
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
36,6.3,0,25,PJN
32,10,0,60,PJN
32,10,0,60,PJN
750,25,0,20,O-SUSCEPTIBILITY-optional
32,10,0,60,O-2DTOF
5000,99,1,90,FA (color)
5000,99,1,90,FA
5000,99,1,90,EXP
5000,99,1,90,DWI
5000,99,1,90,DIFFUSION
4816.66,94.332,12,90,COR Obl. FSE T2
10002,129.26,0,90,COR Obl. FLAIR
5666.66,97.12,12,90,Axial FSE T2
10002,120.4,0,90,axial flair
5000,99,1,90,ADC
36,6.3,0,25,3DTOF (CHECK RAMP PULSE)
30,3,0,35,3d FSPGR COR
117,1.7,0,30,3 PLANE LOC NECK
5000,101.3,1,90,ZERO-B
650,14,1,90,SAG T1
5000,101.3,1,90,FA (color)
5000,101.3,1,90,FA
5000,101.3,1,90,EXP
5000,20,2,40,EPI SUSCEPTIBILITY
5000,101.3,1,90,DWI
5000,101.3,1,90,DIFFUSION
150,1.404,1,70,Calibration
450,20,1,90,axial t1 post gd
6500,102.64,12,90,Axial FSE T2
10002,124.308,1,90,axial flair
450,14,1,90,Axial  T1
